genome_id	genome_name	taxon_id	kingdom	phylum	class	order	family	genus	species	taxon_lineage_ids	taxon_lineage_names
2024893.8	Acidiferrobacteraceae bacterium strain SAT1475	2024893	Bacteria	Proteobacteria	Gammaproteobacteria	Acidiferrobacterales	Acidiferrobacteraceae		Acidiferrobacteraceae bacterium	131567;2;1224;1236;1692040;1692041;2024892;2024893	cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Acidiferrobacterales;Acidiferrobacteraceae;unclassified Acidiferrobacteraceae;Acidiferrobacteraceae bacterium
2024893.10	Acidiferrobacteraceae bacterium strain SP295	2024893	Bacteria	Proteobacteria	Gammaproteobacteria	Acidiferrobacterales	Acidiferrobacteraceae		Acidiferrobacteraceae bacterium	131567;2;1224;1236;1692040;1692041;2024892;2024893	cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Acidiferrobacterales;Acidiferrobacteraceae;unclassified Acidiferrobacteraceae;Acidiferrobacteraceae bacterium
2024893.19	Acidiferrobacteraceae bacterium strain SZUA-150	2024893	Bacteria	Proteobacteria	Gammaproteobacteria	Acidiferrobacterales	Acidiferrobacteraceae		Acidiferrobacteraceae bacterium	131567;2;1224;1236;1692040;1692041;2024892;2024893	cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Acidiferrobacterales;Acidiferrobacteraceae;unclassified Acidiferrobacteraceae;Acidiferrobacteraceae bacterium
2024893.21	Acidiferrobacteraceae bacterium strain SZUA-171	2024893	Bacteria	Proteobacteria	Gammaproteobacteria	Acidiferrobacterales	Acidiferrobacteraceae		Acidiferrobacteraceae bacterium	131567;2;1224;1236;1692040;1692041;2024892;2024893	cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Acidiferrobacterales;Acidiferrobacteraceae;unclassified Acidiferrobacteraceae;Acidiferrobacteraceae bacterium
2024893.20	Acidiferrobacteraceae bacterium strain SZUA-206	2024893	Bacteria	Proteobacteria	Gammaproteobacteria	Acidiferrobacterales	Acidiferrobacteraceae		Acidiferrobacteraceae bacterium	131567;2;1224;1236;1692040;1692041;2024892;2024893	cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Acidiferrobacterales;Acidiferrobacteraceae;unclassified Acidiferrobacteraceae;Acidiferrobacteraceae bacterium
2024893.18	Acidiferrobacteraceae bacterium strain SZUA-207	2024893	Bacteria	Proteobacteria	Gammaproteobacteria	Acidiferrobacterales	Acidiferrobacteraceae		Acidiferrobacteraceae bacterium	131567;2;1224;1236;1692040;1692041;2024892;2024893	cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Acidiferrobacterales;Acidiferrobacteraceae;unclassified Acidiferrobacteraceae;Acidiferrobacteraceae bacterium
2202729.4	Acidiferrobacterales bacterium strain S146_88	2202729	Bacteria	Proteobacteria	Gammaproteobacteria	Acidiferrobacterales			Acidiferrobacterales bacterium	131567;2;1224;1236;1692040;2202728;2202729	cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Acidiferrobacterales;unclassified Acidiferrobacterales;Acidiferrobacterales bacterium
2202729.3	Acidiferrobacterales bacterium strain SZUA-173	2202729	Bacteria	Proteobacteria	Gammaproteobacteria	Acidiferrobacterales			Acidiferrobacterales bacterium	131567;2;1224;1236;1692040;2202728;2202729	cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Acidiferrobacterales;unclassified Acidiferrobacterales;Acidiferrobacterales bacterium
1765967.4	Acidihalobacter ferrooxidans strain V8	1765967	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Acidihalobacter	Acidihalobacter ferrooxydans	131567;2;1224;1236;135613;72276;1765964;1765967	cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Acidihalobacter;Acidihalobacter ferrooxydans
160660.10	Acidihalobacter prosperus strain F5	160660	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Acidihalobacter	Acidihalobacter prosperus	131567;2;1224;1236;135613;72276;1765964;160660	cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Acidihalobacter;Acidihalobacter prosperus
160660.9	Acidihalobacter prosperus strain V6	160660	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Acidihalobacter	Acidihalobacter prosperus	131567;2;1224;1236;135613;72276;1765964;160660	cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Acidihalobacter;Acidihalobacter prosperus
160660.18	Acidihalobacter prosperus strain V6	160660	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Acidihalobacter	Acidihalobacter prosperus	131567;2;1224;1236;135613;72276;1765964;160660	cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Acidihalobacter;Acidihalobacter prosperus
1915614.3	Acidilobaceae archaeon UBA158	1915614	Archaea	Crenarchaeota	Thermoprotei	Acidilobales	Acidilobaceae		Acidilobaceae archaeon UBA158	131567;2157;1783275;28889;183924;871006;871007;1915610;1915614	cellular organisms;Archaea;TACK group;Crenarchaeota;Thermoprotei;Acidilobales;Acidilobaceae;unclassified Acidilobaceae;Acidilobaceae archaeon UBA158
1915615.3	Acidilobaceae archaeon UBA162	1915615	Archaea	Crenarchaeota	Thermoprotei	Acidilobales	Acidilobaceae		Acidilobaceae archaeon UBA162	131567;2157;1783275;28889;183924;871006;871007;1915610;1915615	cellular organisms;Archaea;TACK group;Crenarchaeota;Thermoprotei;Acidilobales;Acidilobaceae;unclassified Acidilobaceae;Acidilobaceae archaeon UBA162
2268176.3	Acidilobales archaeon strain HyVt-154	2268176	Archaea	Crenarchaeota	Thermoprotei	Acidilobales			Acidilobales archaeon	131567;2157;1783275;28889;183924;871006;2268146;2268176	cellular organisms;Archaea;TACK group;Crenarchaeota;Thermoprotei;Acidilobales;unclassified Acidilobales;Acidilobales archaeon
2268176.5	Acidilobales archaeon strain HyVt-181	2268176	Archaea	Crenarchaeota	Thermoprotei	Acidilobales			Acidilobales archaeon	131567;2157;1783275;28889;183924;871006;2268146;2268176	cellular organisms;Archaea;TACK group;Crenarchaeota;Thermoprotei;Acidilobales;unclassified Acidilobales;Acidilobales archaeon
2268176.4	Acidilobales archaeon strain HyVt-218	2268176	Archaea	Crenarchaeota	Thermoprotei	Acidilobales			Acidilobales archaeon	131567;2157;1783275;28889;183924;871006;2268146;2268176	cellular organisms;Archaea;TACK group;Crenarchaeota;Thermoprotei;Acidilobales;unclassified Acidilobales;Acidilobales archaeon
2268176.16	Acidilobales archaeon strain SpSt-1097	2268176	Archaea	Crenarchaeota	Thermoprotei	Acidilobales			Acidilobales archaeon	131567;2157;1783275;28889;183924;871006;2268146;2268176	cellular organisms;Archaea;TACK group;Crenarchaeota;Thermoprotei;Acidilobales;unclassified Acidilobales;Acidilobales archaeon
2268176.13	Acidilobales archaeon strain SpSt-1101	2268176	Archaea	Crenarchaeota	Thermoprotei	Acidilobales			Acidilobales archaeon	131567;2157;1783275;28889;183924;871006;2268146;2268176	cellular organisms;Archaea;TACK group;Crenarchaeota;Thermoprotei;Acidilobales;unclassified Acidilobales;Acidilobales archaeon
2268176.15	Acidilobales archaeon strain SpSt-1108	2268176	Archaea	Crenarchaeota	Thermoprotei	Acidilobales			Acidilobales archaeon	131567;2157;1783275;28889;183924;871006;2268146;2268176	cellular organisms;Archaea;TACK group;Crenarchaeota;Thermoprotei;Acidilobales;unclassified Acidilobales;Acidilobales archaeon
2268176.12	Acidilobales archaeon strain SpSt-1118	2268176	Archaea	Crenarchaeota	Thermoprotei	Acidilobales			Acidilobales archaeon	131567;2157;1783275;28889;183924;871006;2268146;2268176	cellular organisms;Archaea;TACK group;Crenarchaeota;Thermoprotei;Acidilobales;unclassified Acidilobales;Acidilobales archaeon
2268176.14	Acidilobales archaeon strain SpSt-113	2268176	Archaea	Crenarchaeota	Thermoprotei	Acidilobales			Acidilobales archaeon	131567;2157;1783275;28889;183924;871006;2268146;2268176	cellular organisms;Archaea;TACK group;Crenarchaeota;Thermoprotei;Acidilobales;unclassified Acidilobales;Acidilobales archaeon
2268176.18	Acidilobales archaeon strain SpSt-137	2268176	Archaea	Crenarchaeota	Thermoprotei	Acidilobales			Acidilobales archaeon	131567;2157;1783275;28889;183924;871006;2268146;2268176	cellular organisms;Archaea;TACK group;Crenarchaeota;Thermoprotei;Acidilobales;unclassified Acidilobales;Acidilobales archaeon
2268176.17	Acidilobales archaeon strain SpSt-138	2268176	Archaea	Crenarchaeota	Thermoprotei	Acidilobales			Acidilobales archaeon	131567;2157;1783275;28889;183924;871006;2268146;2268176	cellular organisms;Archaea;TACK group;Crenarchaeota;Thermoprotei;Acidilobales;unclassified Acidilobales;Acidilobales archaeon
2268176.9	Acidilobales archaeon strain SpSt-670	2268176	Archaea	Crenarchaeota	Thermoprotei	Acidilobales			Acidilobales archaeon	131567;2157;1783275;28889;183924;871006;2268146;2268176	cellular organisms;Archaea;TACK group;Crenarchaeota;Thermoprotei;Acidilobales;unclassified Acidilobales;Acidilobales archaeon
2268176.10	Acidilobales archaeon strain SpSt-698	2268176	Archaea	Crenarchaeota	Thermoprotei	Acidilobales			Acidilobales archaeon	131567;2157;1783275;28889;183924;871006;2268146;2268176	cellular organisms;Archaea;TACK group;Crenarchaeota;Thermoprotei;Acidilobales;unclassified Acidilobales;Acidilobales archaeon
2268176.11	Acidilobales archaeon strain SpSt-722	2268176	Archaea	Crenarchaeota	Thermoprotei	Acidilobales			Acidilobales archaeon	131567;2157;1783275;28889;183924;871006;2268146;2268176	cellular organisms;Archaea;TACK group;Crenarchaeota;Thermoprotei;Acidilobales;unclassified Acidilobales;Acidilobales archaeon
2268176.8	Acidilobales archaeon strain SpSt-96	2268176	Archaea	Crenarchaeota	Thermoprotei	Acidilobales			Acidilobales archaeon	131567;2157;1783275;28889;183924;871006;2268146;2268176	cellular organisms;Archaea;TACK group;Crenarchaeota;Thermoprotei;Acidilobales;unclassified Acidilobales;Acidilobales archaeon
666510.18	Acidilobus saccharovorans 345-15	666510	Archaea	Crenarchaeota	Thermoprotei	Acidilobales	Acidilobaceae	Acidilobus	Acidilobus saccharovorans	131567;2157;1783275;28889;183924;871006;871007;105850;242703;666510	cellular organisms;Archaea;TACK group;Crenarchaeota;Thermoprotei;Acidilobales;Acidilobaceae;Acidilobus;Acidilobus saccharovorans;Acidilobus saccharovorans 345-15
1577685.3	Acidilobus sp. 7A	1577685	Archaea	Crenarchaeota	Thermoprotei	Acidilobales	Acidilobaceae	Acidilobus	Acidilobus sp. 7A	131567;2157;1783275;28889;183924;871006;871007;105850;2635519;1577685	cellular organisms;Archaea;TACK group;Crenarchaeota;Thermoprotei;Acidilobales;Acidilobaceae;Acidilobus;unclassified Acidilobus;Acidilobus sp. 7A
1987488.3	Acidilobus sp. SCGC AC-742_E15	1987488	Archaea	Crenarchaeota	Thermoprotei	Acidilobales	Acidilobaceae	Acidilobus	Acidilobus sp. SCGC AC-742_E15	131567;2157;1783275;28889;183924;871006;871007;105850;2635519;1987488	cellular organisms;Archaea;TACK group;Crenarchaeota;Thermoprotei;Acidilobales;Acidilobaceae;Acidilobus;unclassified Acidilobus;Acidilobus sp. SCGC AC-742_E15
1987489.4	Acidilobus sp. SCGC AC-742_M05	1987489	Archaea	Crenarchaeota	Thermoprotei	Acidilobales	Acidilobaceae	Acidilobus	Acidilobus sp. SCGC AC-742_M05	131567;2157;1783275;28889;183924;871006;871007;105850;2635519;1987489	cellular organisms;Archaea;TACK group;Crenarchaeota;Thermoprotei;Acidilobales;Acidilobaceae;Acidilobus;unclassified Acidilobus;Acidilobus sp. SCGC AC-742_M05
1872109.4	Acidilobus sp. strain EvPrim.Bin1	1872109	Archaea	Crenarchaeota	Thermoprotei	Acidilobales	Acidilobaceae	Acidilobus	Acidilobus sp.	131567;2157;1783275;28889;183924;871006;871007;105850;2635519;1872109	cellular organisms;Archaea;TACK group;Crenarchaeota;Thermoprotei;Acidilobales;Acidilobaceae;Acidilobus;unclassified Acidilobus;Acidilobus sp.
1872109.3	Acidilobus sp. strain EvPrim.Bin2	1872109	Archaea	Crenarchaeota	Thermoprotei	Acidilobales	Acidilobaceae	Acidilobus	Acidilobus sp.	131567;2157;1783275;28889;183924;871006;871007;105850;2635519;1872109	cellular organisms;Archaea;TACK group;Crenarchaeota;Thermoprotei;Acidilobales;Acidilobaceae;Acidilobus;unclassified Acidilobus;Acidilobus sp.
765699.5	Acidimangrovimonas indica strain CGMCC 1.10859	765699	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Acidimangrovimonas	Acidimangrovimonas indica	131567;2;1224;28211;204455;31989;2676790;765699	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Acidimangrovimonas;Acidimangrovimonas indica
1736654.4	Acidimicrobiaceae bacterium RAAP-2	1736654	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae		Acidimicrobiaceae bacterium RAAP-2	131567;2;1783272;201174;84992;84993;84994;667305;1736654	cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;unclassified Acidimicrobiaceae;Acidimicrobiaceae bacterium RAAP-2
1737893.4	Acidimicrobiaceae bacterium RAAP-3	1737893	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae		Acidimicrobiaceae bacterium RAAP-3	131567;2;1783272;201174;84992;84993;84994;667305;1737893	cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;unclassified Acidimicrobiaceae;Acidimicrobiaceae bacterium RAAP-3
1986616.3	Acidimicrobiaceae bacterium TMED130 strain TMED130	1986616	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae		Acidimicrobiaceae bacterium TMED130	131567;2;1783272;201174;84992;84993;84994;667305;1986616	cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;unclassified Acidimicrobiaceae;Acidimicrobiaceae bacterium TMED130
1986618.3	Acidimicrobiaceae bacterium TMED189 strain TMED189	1986618	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae		Acidimicrobiaceae bacterium TMED189	131567;2;1783272;201174;84992;84993;84994;667305;1986618	cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;unclassified Acidimicrobiaceae;Acidimicrobiaceae bacterium TMED189
1986619.3	Acidimicrobiaceae bacterium TMED210 strain TMED210	1986619	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae		Acidimicrobiaceae bacterium TMED210	131567;2;1783272;201174;84992;84993;84994;667305;1986619	cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;unclassified Acidimicrobiaceae;Acidimicrobiaceae bacterium TMED210
1986620.3	Acidimicrobiaceae bacterium TMED224 strain TMED224	1986620	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae		Acidimicrobiaceae bacterium TMED224	131567;2;1783272;201174;84992;84993;84994;667305;1986620	cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;unclassified Acidimicrobiaceae;Acidimicrobiaceae bacterium TMED224
1986621.3	Acidimicrobiaceae bacterium TMED244 strain TMED244	1986621	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae		Acidimicrobiaceae bacterium TMED244	131567;2;1783272;201174;84992;84993;84994;667305;1986621	cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;unclassified Acidimicrobiaceae;Acidimicrobiaceae bacterium TMED244
1986623.3	Acidimicrobiaceae bacterium TMED77 strain TMED77	1986623	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae		Acidimicrobiaceae bacterium TMED77	131567;2;1783272;201174;84992;84993;84994;667305;1986623	cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;unclassified Acidimicrobiaceae;Acidimicrobiaceae bacterium TMED77
1951339.3	Acidimicrobiaceae bacterium UBA2093	1951339	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae		Acidimicrobiaceae bacterium UBA2093	131567;2;1783272;201174;84992;84993;84994;667305;1951339	cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;unclassified Acidimicrobiaceae;Acidimicrobiaceae bacterium UBA2093
1951340.3	Acidimicrobiaceae bacterium UBA668	1951340	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae		Acidimicrobiaceae bacterium UBA668	131567;2;1783272;201174;84992;84993;84994;667305;1951340	cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;unclassified Acidimicrobiaceae;Acidimicrobiaceae bacterium UBA668
1951341.3	Acidimicrobiaceae bacterium UBA6895	1951341	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae		Acidimicrobiaceae bacterium UBA6895	131567;2;1783272;201174;84992;84993;84994;667305;1951341	cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;unclassified Acidimicrobiaceae;Acidimicrobiaceae bacterium UBA6895
1951342.3	Acidimicrobiaceae bacterium UBA7323	1951342	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae		Acidimicrobiaceae bacterium UBA7323	131567;2;1783272;201174;84992;84993;84994;667305;1951342	cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;unclassified Acidimicrobiaceae;Acidimicrobiaceae bacterium UBA7323
1951343.3	Acidimicrobiaceae bacterium UBA7830	1951343	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae		Acidimicrobiaceae bacterium UBA7830	131567;2;1783272;201174;84992;84993;84994;667305;1951343	cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;unclassified Acidimicrobiaceae;Acidimicrobiaceae bacterium UBA7830
2664430.3	Acidimicrobiaceae bacterium USS-CC1 strain USS-CCA1	2664430	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae	Acidiferrimicrobium	Acidiferrimicrobium australe	131567;2;1783272;201174;84992;84993;84994;2752474;2664430	cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;Acidiferrimicrobium;Acidiferrimicrobium australe
2024894.437	Acidimicrobiaceae bacterium strain 12_1	2024894	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae		Acidimicrobiaceae bacterium	131567;2;1783272;201174;84992;84993;84994;667305;2024894	cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;unclassified Acidimicrobiaceae;Acidimicrobiaceae bacterium
2024894.7	Acidimicrobiaceae bacterium strain ARS1030	2024894	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae		Acidimicrobiaceae bacterium	131567;2;1783272;201174;84992;84993;84994;667305;2024894	cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;unclassified Acidimicrobiaceae;Acidimicrobiaceae bacterium
2024894.6	Acidimicrobiaceae bacterium strain ARS1034	2024894	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae		Acidimicrobiaceae bacterium	131567;2;1783272;201174;84992;84993;84994;667305;2024894	cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;unclassified Acidimicrobiaceae;Acidimicrobiaceae bacterium
2024894.5	Acidimicrobiaceae bacterium strain ARS1215	2024894	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae		Acidimicrobiaceae bacterium	131567;2;1783272;201174;84992;84993;84994;667305;2024894	cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;unclassified Acidimicrobiaceae;Acidimicrobiaceae bacterium
2024894.4	Acidimicrobiaceae bacterium strain ARS1426	2024894	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae		Acidimicrobiaceae bacterium	131567;2;1783272;201174;84992;84993;84994;667305;2024894	cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;unclassified Acidimicrobiaceae;Acidimicrobiaceae bacterium
2024894.3	Acidimicrobiaceae bacterium strain ARS42	2024894	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae		Acidimicrobiaceae bacterium	131567;2;1783272;201174;84992;84993;84994;667305;2024894	cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;unclassified Acidimicrobiaceae;Acidimicrobiaceae bacterium
2024894.528	Acidimicrobiaceae bacterium strain BH7	2024894	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae		Acidimicrobiaceae bacterium	131567;2;1783272;201174;84992;84993;84994;667305;2024894	cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;unclassified Acidimicrobiaceae;Acidimicrobiaceae bacterium
2024894.527	Acidimicrobiaceae bacterium strain BH8	2024894	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae		Acidimicrobiaceae bacterium	131567;2;1783272;201174;84992;84993;84994;667305;2024894	cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;unclassified Acidimicrobiaceae;Acidimicrobiaceae bacterium
2024894.411	Acidimicrobiaceae bacterium strain BS4	2024894	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae		Acidimicrobiaceae bacterium	131567;2;1783272;201174;84992;84993;84994;667305;2024894	cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;unclassified Acidimicrobiaceae;Acidimicrobiaceae bacterium
2024894.532	Acidimicrobiaceae bacterium strain Bacteria.bin_6	2024894	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae		Acidimicrobiaceae bacterium	131567;2;1783272;201174;84992;84993;84994;667305;2024894	cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;unclassified Acidimicrobiaceae;Acidimicrobiaceae bacterium
2024894.531	Acidimicrobiaceae bacterium strain Bacteria.bin_7	2024894	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae		Acidimicrobiaceae bacterium	131567;2;1783272;201174;84992;84993;84994;667305;2024894	cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;unclassified Acidimicrobiaceae;Acidimicrobiaceae bacterium
2024894.530	Acidimicrobiaceae bacterium strain Bacteria.bin_8	2024894	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae		Acidimicrobiaceae bacterium	131567;2;1783272;201174;84992;84993;84994;667305;2024894	cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;unclassified Acidimicrobiaceae;Acidimicrobiaceae bacterium
2024894.26	Acidimicrobiaceae bacterium strain EAC105	2024894	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae		Acidimicrobiaceae bacterium	131567;2;1783272;201174;84992;84993;84994;667305;2024894	cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;unclassified Acidimicrobiaceae;Acidimicrobiaceae bacterium
2024894.15	Acidimicrobiaceae bacterium strain EAC35	2024894	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae		Acidimicrobiaceae bacterium	131567;2;1783272;201174;84992;84993;84994;667305;2024894	cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;unclassified Acidimicrobiaceae;Acidimicrobiaceae bacterium
2024894.11	Acidimicrobiaceae bacterium strain EAC65	2024894	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae		Acidimicrobiaceae bacterium	131567;2;1783272;201174;84992;84993;84994;667305;2024894	cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;unclassified Acidimicrobiaceae;Acidimicrobiaceae bacterium
2024894.14	Acidimicrobiaceae bacterium strain EAC9	2024894	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae		Acidimicrobiaceae bacterium	131567;2;1783272;201174;84992;84993;84994;667305;2024894	cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;unclassified Acidimicrobiaceae;Acidimicrobiaceae bacterium
2024894.456	Acidimicrobiaceae bacterium strain Emb289P1bin40	2024894	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae		Acidimicrobiaceae bacterium	131567;2;1783272;201174;84992;84993;84994;667305;2024894	cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;unclassified Acidimicrobiaceae;Acidimicrobiaceae bacterium
2024894.529	Acidimicrobiaceae bacterium strain FRAM18_bin006	2024894	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae		Acidimicrobiaceae bacterium	131567;2;1783272;201174;84992;84993;84994;667305;2024894	cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;unclassified Acidimicrobiaceae;Acidimicrobiaceae bacterium
2024894.525	Acidimicrobiaceae bacterium strain Hade_18-Q3-R52-61_BATAC.47	2024894	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae		Acidimicrobiaceae bacterium	131567;2;1783272;201174;84992;84993;84994;667305;2024894	cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;unclassified Acidimicrobiaceae;Acidimicrobiaceae bacterium
